x_flip,y_flip,z_flip,x_mirr,y_mirr,z_mirr
222752,220984,320000,208331,229529,318152
222752,220984,340000,210179,228605,337460
222752,220984,360000,210641,227912,356074
222752,220984,380000,212488,228374,376074
222752,220984,400000,213874,228605,396536
222752,220984,420000,216183,229529,416536
222752,220984,440000,217107,230222,436998
222752,220984,460000,215952,229991,457922
222752,240984,220000,192166,246065,219307
222752,240984,240000,195861,246527,240924
222752,240984,260000,198863,246527,261617
222752,240984,280000,200710,247219,280924
222752,240984,300000,199787,247681,300462
222752,240984,320000,200941,246988,318845
222752,240984,340000,203020,245603,337460
222752,240984,360000,204636,245603,355150
222752,240984,380000,205791,246758,374688
222752,240984,400000,207639,247681,395843
222752,240984,420000,210179,249067,415843
222752,240984,440000,211565,249529,436305
222752,240984,460000,210872,249529,457229
222752,240984,480000,209255,249991,477460
222752,260984,220000,186854,266296,219769
222752,260984,240000,189856,266988,240000
222752,260984,260000,193089,266988,261155
222752,260984,280000,193782,266758,280924
222752,260984,300000,193320,266988,300462
222752,260984,320000,194244,265834,319538
222752,260984,340000,195861,265372,337691
222752,260984,360000,198170,265141,356767
222752,260984,380000,199556,265603,376305
222752,260984,400000,200941,266758,396536
222752,260984,420000,202558,268374,416536
222752,260984,440000,204867,268836,436536
222752,260984,460000,205791,269298,456536
222752,280984,220000,182928,285834,220231
222752,280984,240000,185006,286758,240462
222752,280984,260000,187085,287681,260924
222752,280984,280000,187547,286065,281155
222752,280984,300000,187085,285603,300693
222752,280984,320000,187085,284448,319769
222752,280984,340000,188932,284448,337922
222752,280984,360000,190780,285834,356998
222752,280984,380000,191704,285372,377691
222752,280984,400000,193089,286065,397460
222752,280984,420000,195861,287681,417229
222752,280984,440000,197939,287681,437229
222752,280984,460000,198632,288143,456767
222752,300984,240000,180619,304679,240924
222752,300984,260000,181311,305141,260693
222752,300984,280000,181311,305141,280924
222752,300984,300000,181311,304910,300000
222752,300984,320000,181773,304217,319076
222752,300984,340000,182928,303986,338845
222752,300984,360000,183621,304217,358614
222752,300984,380000,183390,304217,378152
222752,300984,400000,185699,305141,398614
222752,300984,420000,188009,305834,418614
222752,300984,440000,189163,306065,438152
222752,300984,460000,190318,306527,458614
222752,300984,480000,190780,306758,478152
222752,300984,500000,192396,306988,498383
222752,320984,280000,176000,323293,280000
222752,320984,380000,176693,322832,379076
222752,320984,400000,178078,323524,399307
222752,320984,420000,180388,324217,419307
222752,320984,440000,181773,324217,438614
222752,320984,480000,184775,325372,478845
222752,320984,500000,186623,325603,498845
222752,340984,400000,172305,342139,399769
222752,340984,420000,174383,342601,419307
202752,40984,40000,211656,48143,36074
202752,40984,60000,214197,49067,55612
202752,40984,80000,216968,49529,75381
202752,60984,40000,205421,66296,36998
202752,60984,60000,208423,66527,56305
202752,60984,80000,211194,67219,76305
202752,60984,100000,214659,67912,96074
202752,60984,120000,216968,68836,115150
202752,60984,140000,219277,69760,134919
202752,60984,160000,220432,71607,155612
202752,80984,20000,195260,82370,19307
202752,80984,40000,198955,83755,38845
202752,80984,60000,201957,84679,57922
202752,80984,80000,204035,85372,77229
202752,80984,100000,205421,85603,96767
202752,80984,120000,207499,86988,115843
202752,80984,140000,210502,88143,135843
202752,80984,160000,212349,90222,155150
202752,80984,180000,214889,91376,175150
202752,80984,200000,217199,92762,194688
202752,80984,220000,221818,93455,216536
202752,100984,20000,188100,100522,20231
202752,100984,40000,192488,101908,39769
202752,100984,60000,196414,102832,59076
202752,100984,80000,196876,102832,78152
202752,100984,100000,196414,103755,97922
202752,100984,120000,196645,103986,117922
202752,100984,140000,201726,105834,136767
202752,100984,160000,206345,108836,155381
202752,100984,180000,208654,109067,176074
202752,100984,200000,211656,110222,195843
202752,100984,220000,215813,111607,215843
202752,100984,240000,219046,112993,236074
202752,100984,260000,222972,112531,256998
202752,120984,20000,181172,118444,21386
202752,120984,40000,185791,119829,40924
202752,120984,60000,191103,121215,59769
202752,120984,80000,192257,121446,78845
202752,120984,100000,187639,120291,100693
202752,120984,120000,189255,120984,120462
202752,120984,140000,195260,123755,138845
202752,120984,160000,201033,126758,157460
202752,120984,180000,202419,126527,176998
202752,120984,200000,205652,127450,197691
202752,120984,220000,210040,129067,217229
202752,120984,240000,214197,129529,237229
202752,120984,260000,216506,130222,257229
202752,120984,280000,218815,130683,277229
202752,140984,40000,177939,138213,42078
202752,140984,60000,182327,139136,61617
202752,140984,80000,182558,138213,81848
202752,140984,100000,183251,137520,101617
202752,140984,120000,185329,139136,120693
202752,140984,140000,187408,140522,140000
202752,140984,160000,192950,142601,158845
202752,140984,180000,196183,143755,178845
202752,140984,200000,200340,144910,199076
202752,140984,220000,203804,146065,218152
202752,140984,240000,207499,146988,237922
202752,140984,260000,209578,148143,257460
202752,140984,280000,211887,148836,277229
202752,140984,300000,213966,149067,297691
202752,140984,320000,215813,150683,317691
202752,140984,340000,217661,150914,338383
202752,140984,360000,217892,151376,360000
202752,160984,60000,171011,152208,62540
202752,160984,80000,172858,152439,83233
202752,160984,100000,176092,155441,102309
202752,160984,120000,177477,156134,121848
202752,160984,140000,182327,158444,140924
202752,160984,160000,186484,159598,160924
202752,160984,180000,191334,161908,179769
202752,160984,200000,194567,162601,200000
202752,160984,220000,197569,163524,219307
202752,160984,240000,200802,164448,238614
202752,160984,260000,202188,165141,258614
202752,160984,280000,203804,166065,278383
202752,160984,300000,206807,166988,298383
202752,160984,320000,209809,168143,318152
202752,160984,340000,211656,168143,338845
202752,160984,360000,211425,168605,358845
202752,160984,380000,212811,169298,378845
202752,180984,40000,157154,168975,44388
202752,180984,60000,160849,168744,63464
202752,180984,80000,163852,168744,82771
202752,180984,100000,166161,171285,102540
202752,180984,120000,170780,174518,122078
202752,180984,140000,175630,176134,141386
202752,180984,160000,180018,177751,161386
202752,180984,180000,184174,179136,180693
202752,180984,200000,187177,180291,200462
202752,180984,220000,190872,181446,220231
202752,180984,240000,193874,182139,239769
202752,180984,260000,195029,182601,260000
202752,180984,280000,195721,182370,280000
202752,180984,300000,199186,183062,300000
202752,180984,320000,203112,184679,319307
202752,180984,340000,204497,184679,339769
202752,180984,360000,204497,185141,359307
202752,180984,380000,206576,185141,379307
202752,180984,400000,208423,186065,399307
202752,200984,40000,146531,185973,44850
202752,200984,60000,148841,186204,64388
202752,200984,80000,152074,186666,83926
202752,200984,100000,154614,188051,102771
202752,200984,120000,159233,190130,121848
202752,200984,140000,165006,192670,143002
202752,200984,160000,170318,194749,161617
202752,200984,180000,174706,195441,180693
202752,200984,200000,179325,198213,200693
202752,200984,220000,183943,199829,220462
202752,200984,240000,187639,200753,240231
202752,200984,260000,189486,200984,260231
202752,200984,280000,189948,201215,280231
202752,200984,300000,193412,202139,299769
202752,200984,320000,195490,203062,319307
202752,200984,340000,197569,202832,339769
202752,200984,360000,196876,202370,359769
202752,200984,380000,199647,202601,379538
202752,200984,400000,201495,203293,399538
202752,200984,420000,203112,203524,419538
202752,220984,60000,138448,203663,64619
202752,220984,80000,140989,203663,84388
202752,220984,100000,143760,203894,103926
202752,220984,120000,148841,205973,123464
202752,220984,140000,154845,209899,144157
202752,220984,160000,161311,212208,162309
202752,220984,200000,172166,217520,199769
202752,220984,220000,177708,219136,219307
202752,220984,240000,182327,220291,239307
202752,220984,260000,184867,220522,260000
202752,220984,280000,186715,221215,280000
202752,220984,300000,188331,220522,300462
202752,220984,320000,190641,221677,320000
202752,220984,340000,192257,221446,340231
202752,220984,360000,191103,221677,359769
202752,220984,380000,191795,221446,380000
202752,220984,400000,194336,221677,399538
202752,220984,420000,196414,222139,419538
202752,220984,440000,197800,222370,439769
202752,240984,240000,177015,238675,239538
202752,240984,260000,180018,239598,258845
202752,240984,280000,182327,240060,279538
202752,240984,300000,182789,239367,300000
202752,240984,320000,183713,239598,320693
202752,240984,340000,185329,240060,340924
202752,240984,360000,185560,240291,360924
202752,240984,380000,185329,240060,380924
202752,240984,400000,188331,240753,400231
202752,240984,420000,190410,240984,419769
202752,240984,440000,192488,242139,439769
202752,240984,460000,191795,241215,459769
202752,260984,220000,168471,255210,220000
202752,260984,240000,171242,256134,239769
202752,260984,260000,174475,257058,259538
202752,260984,280000,175861,257520,279769
202752,260984,300000,175861,257751,299769
202752,260984,320000,176322,257982,320924
202752,260984,340000,177708,259367,341155
202752,260984,360000,179556,258906,362078
202752,260984,380000,180248,259367,381848
202752,260984,400000,182558,259598,400924
202752,260984,420000,184405,260291,420462
202752,260984,440000,186484,260753,440231
202752,260984,460000,186484,260291,460231
202752,280984,220000,164314,272901,218614
202752,280984,240000,167316,272901,239769
202752,280984,260000,169163,274056,259076
202752,280984,280000,169394,274980,279076
202752,280984,300000,169163,275210,299076
202752,280984,320000,168701,276134,320693
202752,280984,340000,170318,276827,342309
202752,280984,360000,172627,277520,362771
202752,280984,380000,173551,277751,381848
202752,280984,400000,174475,277982,401848
202752,280984,420000,177939,278444,420924
202752,280984,440000,180018,278906,440924
202752,280984,460000,180248,278906,461155
202752,300984,220000,160157,290592,218152
202752,300984,240000,163159,291977,238614
202752,300984,260000,163852,290823,259076
202752,300984,280000,163621,291977,278845
202752,300984,300000,163159,293132,299769
202752,300984,320000,163390,294518,321617
202752,300984,340000,165006,294980,342771
202752,300984,360000,165468,295903,362771
202752,300984,380000,165237,295441,383233
202752,300984,400000,167547,295672,402309
202752,300984,420000,170549,296596,421617
202752,300984,440000,171704,297289,441617
202752,300984,460000,171935,296827,461848
202752,300984,480000,172627,296827,481617
202752,320984,260000,158309,309206,259538
202752,320984,280000,158078,309668,279307
202752,320984,300000,157847,311054,300231
202752,320984,360000,158540,313825,363002
202752,320984,380000,158540,312439,383926
202752,320984,400000,160157,312901,402540
202752,320984,420000,162697,314056,422078
202752,320984,440000,163852,314518,442540
202752,320984,460000,164775,314980,462078
202752,320984,480000,166392,314980,481848
202752,320984,500000,168471,315441,501617
202752,320984,520000,170549,315903,521386
202752,340984,380000,152998,330130,383233
202752,340984,400000,153921,329899,403002
202752,340984,420000,155769,331515,422540
202752,340984,440000,157616,332208,443233
182752,40984,40000,193966,36596,42309
182752,60984,40000,187961,54749,43926
182752,60984,60000,190502,55903,63233
182752,60984,80000,193273,56827,82309
182752,60984,100000,196737,57751,102540
182752,60984,120000,199739,58213,121617
182752,60984,140000,202049,58675,141386
182752,80984,20000,176876,71515,24157
182752,80984,40000,180340,72901,44619
182752,80984,60000,184266,73825,64388
182752,80984,80000,186807,74749,84388
182752,80984,100000,188192,75441,104388
182752,80984,120000,191194,75903,123695
182752,80984,140000,193966,76134,143002
182752,80984,160000,196044,75441,163233
182752,80984,180000,198585,76596,182540
182752,80984,200000,201356,77520,202540
182752,100984,20000,169948,89668,24850
182752,100984,40000,173181,91285,44850
182752,100984,60000,178724,92670,65543
182752,100984,80000,179416,92439,86928
182752,100984,100000,178955,91285,107852
182752,100984,120000,180571,91977,126004
182752,100984,140000,185652,91977,145543
182752,100984,160000,189116,92670,164619
182752,100984,180000,192118,94056,183695
182752,100984,200000,195582,94749,203002
182752,100984,220000,199277,97058,221848
182752,120984,40000,168562,111054,47621
182752,120984,60000,173412,113825,68776
182752,120984,80000,172026,108282,90392
182752,120984,100000,169255,105973,109930
182752,120984,120000,172488,107589,128545
182752,120984,140000,177800,108282,147621
182752,120984,160000,182650,110130,165774
182752,120984,180000,185190,111285,184619
182752,120984,200000,189116,112670,203926
182752,120984,220000,193273,114518,222771
182752,120984,240000,196968,116365,241617
182752,120984,260000,199277,117520,261386
182752,140984,40000,160941,127589,49699
182752,140984,60000,164867,126897,70161
182752,140984,80000,165791,122047,90623
182752,140984,100000,163251,122740,109007
182752,140984,120000,166253,124356,129007
182752,140984,140000,170872,126435,147390
182752,140984,160000,175490,128051,165774
182752,140984,180000,179186,129668,184388
182752,140984,200000,182650,131054,203695
182752,140984,220000,186807,132670,223233
182752,140984,240000,190271,134518,242771
182752,140984,260000,192349,135441,262078
182752,140984,280000,194659,136365,281617
182752,140984,300000,196737,136596,301617
182752,140984,320000,198815,136827,321155
182752,140984,340000,200663,136596,341848
182752,140984,360000,201125,135210,364157
182752,160984,40000,150318,141585,50623
182752,160984,60000,153551,139507,69699
182752,160984,80000,155630,137890,89238
182752,160984,100000,156784,139968,108314
182752,160984,120000,160710,142971,127852
182752,160984,140000,165098,145049,146928
182752,160984,160000,168793,146435,165312
182752,160984,180000,173412,148282,184619
182752,160984,200000,177107,149668,203926
182752,160984,220000,180109,151054,223233
182752,160984,240000,183342,152670,243464
182752,160984,260000,184959,153363,262771
182752,160984,280000,186576,154056,282540
182752,160984,300000,189116,154749,302078
182752,160984,320000,192118,155441,321386
182752,160984,340000,193966,155672,340924
182752,160984,360000,193966,155210,360924
182752,160984,380000,195351,155441,381848
182752,180984,40000,139695,157659,50392
182752,180984,60000,143159,156504,69469
182752,180984,80000,145930,156735,88083
182752,180984,100000,148471,158583,107390
182752,180984,120000,152396,161816,127159
182752,180984,140000,157939,164818,146235
182752,180984,160000,162558,165742,164619
182752,180984,180000,166715,165973,184157
182752,180984,200000,169948,167820,203233
182752,180984,220000,172950,170361,223233
182752,180984,240000,175029,172439,242078
182752,180984,260000,176876,172439,262309
182752,180984,280000,178493,172670,282540
182752,180984,300000,181726,173363,302078
182752,180984,320000,185421,172901,322078
182752,180984,340000,186345,174518,341155
182752,180984,360000,186576,174287,360693
182752,180984,380000,188423,174980,381155
182752,180984,400000,190040,176134,401155
182752,200984,40000,129764,175350,48776
182752,200984,60000,132767,174888,68545
182752,200984,80000,135769,174657,88083
182752,200984,100000,139002,175812,107159
182752,200984,120000,142466,179045,126928
182752,200984,140000,148701,182971,147159
182752,200984,160000,154244,183894,165774
182752,200984,180000,159094,184356,183695
182752,200984,200000,162096,187128,203464
182752,200984,220000,165329,190823,222540
182752,200984,240000,166715,193132,240000
182752,200984,260000,169024,193825,260000
182752,200984,280000,171565,192901,281155
182752,200984,300000,175490,193363,301617
182752,200984,320000,178031,193594,321848
182752,200984,340000,179186,193825,341155
182752,200984,360000,178955,193825,361617
182752,200984,380000,181495,194980,381848
182752,200984,400000,183112,195672,401617
182752,200984,420000,184266,195903,421155
182752,220984,60000,122605,193040,67621
182752,220984,80000,125376,193271,87621
182752,220984,100000,127686,193964,106928
182752,220984,120000,132305,197197,127159
182752,220984,140000,138771,200199,148083
182752,220984,160000,145468,202278,166004
182752,220984,180000,150780,203894,184157
182752,220984,200000,154937,207820,202309
182752,220984,220000,158632,210592,220924
182752,220984,240000,160710,213132,238614
182752,220984,260000,163713,213825,258152
182752,220984,280000,166484,213363,279769
182752,220984,300000,169024,212439,301386
182752,220984,320000,171565,213363,322078
182752,220984,340000,172719,213825,342771
182752,220984,360000,172719,214518,363464
182752,220984,380000,174567,214287,383464
182752,220984,400000,176183,215210,402771
182752,220984,420000,178031,214749,422309
182752,220984,440000,178724,214749,441617
182752,240984,100000,119603,211886,107852
182752,240984,220000,153551,227820,220924
182752,240984,240000,156553,230130,238614
182752,240984,260000,159556,231746,258152
182752,240984,280000,161403,231977,279076
182752,240984,300000,161865,230130,301155
182752,240984,320000,163943,231054,322309
182752,240984,340000,165560,234056,343464
182752,240984,360000,166946,234056,366004
182752,240984,380000,168562,234056,385543
182752,240984,400000,170179,233825,403926
182752,240984,420000,172719,233594,423464
182752,240984,440000,173643,234287,442540
182752,240984,460000,172488,233594,462078
182752,260984,200000,145930,242509,200231
182752,260984,220000,150318,244587,219307
182752,260984,240000,153089,246435,238845
182752,260984,260000,155399,248282,258383
182752,260984,280000,155861,248744,278845
182752,260984,300000,154244,248282,300000
182752,260984,320000,156092,250130,322078
182752,260984,340000,158401,252439,344619
182752,260984,360000,160710,253132,365774
182752,260984,380000,162096,252901,386235
182752,260984,400000,164405,252901,405312
182752,260984,420000,166715,252439,424619
182752,260984,440000,168100,252670,443695
182752,260984,460000,167869,251746,463464
182752,260984,500000,166715,251054,503464
182752,280984,180000,135769,257428,180000
182752,280984,200000,142004,258814,199076
182752,280984,220000,146392,261354,217691
182752,280984,240000,149856,263433,237691
182752,280984,260000,151242,264587,258383
182752,280984,280000,150549,265511,278383
182752,280984,300000,149856,265973,299076
182752,280984,320000,150780,268975,321848
182752,280984,340000,152396,269899,344157
182752,280984,360000,154706,270130,365774
182752,280984,380000,155399,270823,386004
182752,280984,400000,156784,270361,406004
182752,280984,420000,159325,269899,425081
182752,280984,440000,160710,270130,444850
182752,280984,460000,161865,270361,465081
182752,280984,480000,161403,269668,484850
182752,300984,200000,136923,274657,198383
182752,300984,220000,141773,277890,217229
182752,300984,240000,145237,279968,237460
182752,300984,260000,146392,281354,258383
182752,300984,280000,145237,282278,278614
182752,300984,300000,145006,283433,299769
182752,300984,320000,146392,285973,323233
182752,300984,340000,147547,286435,343695
182752,300984,360000,148701,288513,365543
182752,300984,380000,148009,287820,386697
182752,300984,400000,148932,286435,406235
182752,300984,420000,151242,286897,425543
182752,300984,440000,152396,287359,445774
182752,300984,460000,153320,287359,465081
182752,300984,480000,154475,287359,484619
182752,300984,500000,155861,288051,504619
182752,320984,220000,136462,294195,217460
182752,320984,240000,139464,295812,238845
182752,320984,260000,141311,297659,259538
182752,320984,280000,140157,299045,279769
182752,320984,300000,139926,301123,301155
182752,320984,320000,140619,303202,323926
182752,320984,340000,141311,304125,344619
182752,320984,360000,141080,305511,365543
182752,320984,380000,141542,303202,387621
182752,320984,400000,142466,302509,406697
182752,320984,420000,143159,303663,425543
182752,320984,440000,144314,304818,446235
182752,320984,460000,146392,305049,465312
182752,320984,480000,148009,304818,484388
182752,320984,500000,150087,305049,504388
182752,320984,520000,152396,305973,524388
182752,340984,240000,133228,312347,238845
182752,340984,260000,135076,314657,260231
182752,340984,280000,134845,316966,280231
182752,340984,360000,134152,321123,365312
182752,340984,380000,135307,319507,386466
182752,340984,400000,135769,319045,406466
182752,340984,420000,137154,320661,426235
182752,340984,440000,138540,322278,447159
182752,340984,460000,140157,322740,466235
182752,340984,480000,142235,322740,485081
182752,360984,380000,130457,336735,384619
182752,360984,400000,131843,336504,405312
182752,360984,420000,132767,338583,426697
162752,60984,80000,175351,44818,87852
162752,60984,100000,178815,46204,107852
162752,80984,40000,161264,59968,50392
162752,80984,60000,164959,60892,69469
162752,80984,80000,169116,63663,88545
162752,80984,100000,171425,64356,109469
162752,80984,120000,173735,64818,128776
162752,80984,140000,176044,63894,148545
162752,80984,160000,178123,62509,168314
162752,100984,40000,154798,79276,50623
162752,100984,60000,158724,80892,70161
162752,100984,80000,159647,80661,91547
162752,100984,100000,161495,79968,112240
162752,100984,120000,164728,80430,131316
162752,100984,140000,168654,80199,151085
162752,100984,160000,171425,79738,169699
162752,100984,180000,174197,79968,189007
162752,100984,200000,177199,81123,207390
162752,100984,220000,180663,82971,226235
162752,120984,40000,149255,99507,52471
162752,120984,60000,152719,100430,73395
162752,120984,80000,149948,97428,93625
162752,120984,100000,151795,96042,112702
162752,120984,120000,158031,96966,133164
162752,120984,140000,162188,96966,153164
162752,120984,160000,164497,97659,171316
162752,120984,180000,167730,98121,189930
162752,120984,200000,171425,99507,208545
162752,120984,220000,175351,101123,226928
162752,120984,240000,178123,103202,245543
162752,120984,260000,181356,104587,265312
162752,140984,60000,143713,114657,74549
162752,140984,80000,144405,112347,93395
162752,140984,100000,147177,113964,112702
162752,140984,120000,156645,115119,136397
162752,140984,140000,156876,116042,153856
162752,140984,160000,158031,116273,170854
162752,140984,180000,161957,116966,189699
162752,140984,200000,165652,118121,208545
162752,140984,220000,168885,119968,227159
162752,140984,240000,172118,121816,246235
162752,140984,260000,174889,123433,265543
162752,140984,280000,176506,124125,285774
162752,140984,300000,178123,123663,305081
162752,140984,320000,180201,122278,325774
162752,140984,340000,182049,120661,347159
162752,160984,40000,131704,131193,55935
162752,160984,60000,134244,130038,75011
162752,160984,80000,136322,128883,93625
162752,160984,100000,139094,131193,112933
162752,160984,120000,146484,132809,134318
162752,160984,140000,149024,134195,152009
162752,160984,160000,151565,135581,168776
162752,160984,180000,155952,135581,188083
162752,160984,200000,159878,137197,207390
162752,160984,220000,163112,139507,226928
162752,160984,240000,166114,141816,246235
162752,160984,260000,167730,142509,266235
162752,160984,280000,168885,143663,285543
162752,160984,300000,170963,142971,305312
162752,160984,320000,173273,141816,324619
162752,160984,340000,175120,141585,343926
162752,160984,360000,176044,138814,364850
162752,160984,380000,177430,141123,386004
162752,180984,40000,122466,147960,54549
162752,180984,60000,125468,146574,74087
162752,180984,80000,128009,146343,92702
162752,180984,100000,130087,147498,111316
162752,180984,120000,134475,150269,130854
162752,180984,140000,140941,153502,150161
162752,180984,160000,145560,154888,167621
162752,180984,180000,149948,154888,186928
162752,180984,200000,153181,156504,206697
162752,180984,220000,156183,158814,226697
162752,180984,240000,158031,161354,245543
162752,180984,260000,159416,162740,265081
162752,180984,280000,160802,163202,284850
162752,180984,300000,163573,163202,304388
162752,180984,320000,166807,162047,324157
162752,180984,340000,168192,161816,344157
162752,180984,360000,168885,160661,363695
162752,180984,380000,170502,163433,383002
162752,180984,400000,171887,165973,403233
162752,200984,60000,116693,164265,72240
162752,200984,80000,119926,164034,91778
162752,200984,100000,121773,165188,110392
162752,200984,120000,125930,169114,130161
162752,200984,140000,132396,173271,149930
162752,200984,160000,138170,174657,168314
162752,200984,180000,142789,174657,186928
162752,200984,200000,146253,176042,207159
162752,200984,220000,148100,179507,226004
162752,200984,240000,149255,182278,243926
162752,200984,260000,151565,184125,263233
162752,200984,280000,152719,184356,283464
162752,200984,300000,156183,184356,303926
162752,200984,320000,159416,183894,323926
162752,200984,340000,160802,183663,343695
162752,200984,360000,161495,183663,363695
162752,200984,380000,164035,185280,383926
162752,200984,400000,165190,187820,403464
162752,200984,420000,166114,188051,423233
162752,220984,80000,110226,182879,90161
162752,220984,100000,112536,184265,109699
162752,220984,120000,116693,187036,130161
162752,220984,140000,123159,190731,151316
162752,220984,160000,129625,193040,169007
162752,220984,220000,140248,199276,224619
162752,220984,240000,142789,201816,243233
162752,220984,260000,145560,204125,261617
162752,220984,280000,147639,204356,282309
162752,220984,300000,149486,204818,303464
162752,220984,320000,152257,204356,324157
162752,220984,340000,154105,205511,343695
162752,220984,360000,155260,206666,363926
162752,220984,380000,156876,207128,384157
162752,220984,400000,158724,207128,405081
162752,220984,420000,160340,207820,424619
162752,220984,440000,160571,207128,444388
162752,220984,460000,159647,206204,463926
162752,240984,220000,134706,217428,223464
162752,240984,240000,137939,220199,241617
162752,240984,260000,140710,222971,260231
162752,240984,280000,142327,223894,280924
162752,240984,300000,142558,222971,302540
162752,240984,320000,145329,222740,324388
162752,240984,340000,147408,224818,344619
162752,240984,360000,149486,227359,365543
162752,240984,380000,150872,228051,385312
162752,240984,400000,152257,226897,406466
162752,240984,420000,154567,226435,426928
162752,240984,440000,155029,225973,445543
162752,240984,460000,153874,225049,464619
162752,240984,480000,152950,223894,484619
162752,260984,200000,127316,231886,202771
162752,260984,220000,131242,233964,221848
162752,260984,240000,134244,236966,240000
162752,260984,260000,136322,239507,259307
162752,260984,280000,136784,240661,280462
162752,260984,300000,136092,241354,302078
162752,260984,320000,137708,242278,324157
162752,260984,340000,140941,244356,345543
162752,260984,360000,143482,245742,366466
162752,260984,380000,144867,245742,387390
162752,260984,400000,146022,245280,408083
162752,260984,420000,148100,244587,428314
162752,260984,440000,149024,244125,447390
162752,260984,460000,148793,242740,466928
162752,260984,480000,148100,242047,486466
162752,260984,500000,148331,242509,506466
162752,280984,180000,117385,246112,182078
162752,280984,200000,122697,247960,200231
162752,280984,220000,127085,250038,218845
162752,280984,240000,130087,253271,238152
162752,280984,260000,132396,255812,258614
162752,280984,280000,132396,258121,279538
162752,280984,300000,131935,259276,301155
162752,280984,320000,132858,261123,323695
162752,280984,340000,135630,261816,345312
162752,280984,360000,137246,262509,367852
162752,280984,380000,137477,262971,388776
162752,280984,400000,139094,262278,409007
162752,280984,420000,140710,261585,429238
162752,280984,440000,142327,261585,448776
162752,280984,460000,142789,261585,469238
162752,280984,480000,143482,261123,488776
162752,280984,500000,143713,261123,508083
162752,300984,160000,106069,260800,162540
162752,300984,180000,112536,261955,180693
162752,300984,200000,117847,264034,198614
162752,300984,220000,122466,266112,217691
162752,300984,240000,125930,269576,238152
162752,300984,260000,127778,273040,258845
162752,300984,280000,127085,274657,279538
162752,300984,300000,127085,276273,300924
162752,300984,320000,128932,277890,323695
162752,300984,340000,130318,278583,346235
162752,300984,360000,130549,279738,368083
162752,300984,380000,130318,279276,389469
162752,300984,400000,131011,278352,409238
162752,300984,420000,132858,278583,429238
162752,300984,440000,134244,278583,449469
162752,300984,460000,135399,278814,468545
162752,300984,480000,137015,279045,488314
162752,300984,500000,138170,279276,508083
162752,320984,200000,112536,280569,198383
162752,320984,220000,117847,282186,218383
162752,320984,240000,120849,284726,239538
162752,320984,260000,121773,289345,259769
162752,320984,280000,121542,291193,281155
162752,320984,300000,121773,293502,302078
162752,320984,320000,122928,295119,324619
162752,320984,340000,124083,295812,347390
162752,320984,360000,123159,296273,368083
162752,320984,380000,123390,294657,389238
162752,320984,400000,124083,293964,409930
162752,320984,420000,125006,295119,429699
162752,320984,440000,125699,295581,449469
162752,320984,460000,127778,295350,468083
162752,320984,480000,129856,295581,486466
162752,320984,500000,131935,296042,506928
162752,340984,240000,115076,301724,240462
162752,340984,260000,116000,305419,261155
162752,340984,280000,116000,308191,282309
162752,340984,360000,116000,312809,367159
162752,340984,380000,116462,310962,388083
162752,340984,400000,118309,310500,409007
162752,340984,420000,119002,311424,430854
162752,340984,440000,119464,313040,451547
162752,340984,460000,121311,313271,469930
162752,340984,480000,123852,312809,487390
162752,360984,380000,111381,327729,386235
162752,360984,400000,113690,326805,407852
162752,360984,420000,114383,328191,431316
162752,360984,440000,114383,330038,452702
142752,100984,60000,137338,68652,73856
142752,100984,140000,151425,68883,154087
142752,100984,160000,153966,68652,172702
142752,120984,100000,136645,86112,115704
142752,120984,120000,142650,86343,135935
142752,120984,140000,146576,87267,155473
142752,120984,160000,147961,87498,173164
142752,120984,180000,150733,87267,191547
142752,120984,200000,153504,87729,210854
142752,120984,220000,157199,89807,229007
142752,140984,60000,123020,104265,77782
142752,140984,80000,126715,104957,97321
142752,140984,100000,132026,104265,117551
142752,140984,120000,143804,105881,140554
142752,140984,140000,141957,106343,156628
142752,140984,160000,140802,105650,172933
142752,140984,180000,143804,105881,191547
142752,140984,200000,148192,106805,210392
142752,140984,220000,152118,108652,229699
142752,140984,240000,154889,110962,249238
142752,140984,260000,156968,112347,268545
142752,160984,60000,116092,120569,78013
142752,160984,80000,119787,121031,97321
142752,160984,100000,125791,121955,118475
142752,160984,120000,133181,123572,139399
142752,160984,140000,132950,124265,155242
142752,160984,160000,133412,124726,171085
142752,160984,180000,138031,125188,190392
142752,160984,200000,143112,126805,209469
142752,160984,220000,146576,128421,229238
142752,160984,240000,149116,130731,249238
142752,160984,260000,150040,132578,269007
142752,160984,280000,151425,133040,288545
142752,160984,300000,152580,133040,307621
142752,160984,320000,154659,131424,327390
142752,160984,340000,156044,129345,347621
142752,160984,360000,158123,127498,369238
142752,180984,60000,108932,136643,77321
142752,180984,80000,112627,136643,96166
142752,180984,100000,115168,138029,115704
142752,180984,120000,119325,140339,135011
142752,180984,140000,123713,142879,152702
142752,180984,160000,127639,144265,170392
142752,180984,180000,132488,144957,189699
142752,180984,200000,136876,146343,209469
142752,180984,220000,139416,148421,229238
142752,180984,240000,141264,150962,249007
142752,180984,260000,142419,153502,268083
142752,180984,280000,143804,154195,287390
142752,180984,300000,145652,153733,306697
142752,180984,320000,147730,152116,326697
142752,180984,340000,149347,150731,346928
142752,180984,360000,150502,150500,366004
142752,180984,380000,152580,152578,385774
142752,200984,60000,100849,153641,75011
142752,200984,80000,104545,153410,94318
142752,200984,100000,106392,154565,113856
