x_flip,y_flip,z_flip,x_mirr,y_mirr,z_mirr
135456,200000,260000,280642,195797,261570
135456,200000,280000,285862,193534,281016
135456,200000,300000,288402,190901,304018
135456,220000,40000,263876,224018,33118
135456,220000,60000,265493,223972,57229
135456,220000,80000,265123,223187,81524
135456,220000,100000,265354,221247,103141
135456,220000,120000,267386,219030,124203
135456,220000,140000,268680,217044,143741
135456,220000,160000,268495,216351,161986
135456,220000,180000,267756,218337,181663
135456,220000,200000,267571,220370,204249
135456,220000,220000,271128,217783,224295
135456,220000,240000,275423,214042,243787
135456,220000,260000,280781,212009,262448
135456,220000,280000,286924,209700,281570
135456,220000,300000,290065,208961,303695
135456,240000,60000,263876,243741,58938
135456,240000,80000,264061,241432,81986
135456,240000,100000,265077,238984,102910
135456,240000,120000,267063,236905,123695
135456,240000,140000,268403,235058,143464
135456,240000,160000,268864,234781,162910
135456,240000,180000,268449,236120,182448
135456,240000,200000,266925,237275,202633
135456,240000,220000,270342,236536,223556
135456,240000,240000,277871,233857,244434
135456,240000,260000,284107,230531,264065
135456,240000,280000,289557,228268,282771
135456,240000,300000,292697,228499,303880
135456,260000,80000,262906,259492,82725
135456,260000,100000,264338,257644,103141
135456,260000,120000,266324,256444,123741
135456,260000,140000,269142,255658,143372
135456,260000,160000,270804,254873,163372
135456,260000,180000,269834,253487,182171
135456,260000,200000,268911,252748,200693
135456,260000,220000,273899,254273,222356
135456,260000,240000,283229,254457,245450
135456,260000,260000,289002,251409,265635
135456,260000,280000,292420,249931,284711
135456,260000,300000,294453,250162,305450
135456,280000,100000,264430,276721,103233
135456,280000,120000,267479,276998,123787
135456,280000,140000,272606,276905,142771
135456,280000,160000,274176,274596,161709
135456,280000,180000,272790,271594,180831
135456,280000,200000,272652,270393,198614
135456,280000,220000,278795,273672,220831
135456,280000,240000,287571,275982,246328
135456,280000,260000,291543,274735,267667
135456,300000,200000,278010,290716,197922
135456,300000,220000,283229,293534,221155
135456,300000,240000,288448,296813,247344
115456,60000,200000,260735,71408,198476
115456,60000,240000,258564,66513,242263
115456,60000,260000,257779,64203,263695
115456,60000,280000,258102,62356,285404
115456,60000,300000,259534,60323,307667
115456,60000,320000,260642,56952,329977
115456,80000,180000,260689,92055,177183
115456,80000,200000,260873,90208,198337
115456,80000,220000,260504,88314,220092
115456,80000,240000,258841,85681,242125
115456,80000,260000,257825,83233,262910
115456,80000,280000,257825,81478,284203
115456,80000,300000,260319,79723,307252
115456,80000,320000,261659,76674,329653
115456,100000,100000,255700,106605,98106
115456,100000,120000,256532,110485,117922
115456,100000,140000,259257,111270,137552
115456,100000,160000,260273,110208,156859
115456,100000,180000,259996,109792,177783
115456,100000,200000,260781,110438,199261
115456,100000,220000,260365,108175,220231
115456,100000,240000,257686,107113,242171
115456,100000,260000,256670,104896,261894
115456,100000,280000,257086,101247,282771
115456,100000,300000,261012,99169,306282
115456,100000,320000,262906,96166,328868
115456,120000,100000,254315,127529,99492
115456,120000,120000,256947,127667,119307
115456,120000,140000,259164,127159,137321
115456,120000,160000,260365,127159,156490
115456,120000,180000,259719,127898,178337
115456,120000,200000,261335,129515,200970
115456,120000,220000,260365,126697,220739
115456,120000,240000,256162,125727,242078
115456,120000,260000,255007,124434,261293
115456,120000,280000,256809,121201,281940
115456,120000,300000,261705,118568,305496
115456,120000,320000,263968,115520,328221
115456,140000,60000,249557,145589,60508
115456,140000,80000,251590,146466,80231
115456,140000,100000,253991,146882,100924
115456,140000,120000,257363,146697,121801
115456,140000,140000,260227,146051,138661
115456,140000,160000,260642,145589,155982
115456,140000,180000,258610,146097,177922
115456,140000,200000,259996,147760,201570
115456,140000,220000,259580,144850,220924
115456,140000,240000,255700,142356,240785
115456,140000,260000,254592,142263,260462
115456,140000,280000,257594,141201,281201
115456,140000,300000,262721,138568,304434
115456,140000,320000,264799,135104,327205
115456,160000,40000,245724,165127,42032
115456,160000,60000,249465,165866,63279
115456,160000,80000,252005,166466,81524
115456,160000,100000,253853,166420,101339
115456,160000,120000,256070,165404,123279
115456,160000,140000,259626,163695,141109
115456,160000,160000,260365,162956,158614
115456,160000,180000,257548,163741,178430
115456,160000,200000,256855,166790,200508
115456,160000,220000,257132,164850,220000
115456,160000,240000,255931,161617,239307
115456,160000,260000,255977,162032,259769
115456,160000,280000,259488,161339,280000
115456,160000,300000,264107,158476,302448
115456,180000,40000,244754,184295,43695
115456,180000,60000,249373,184526,65635
115456,180000,80000,251497,184665,83603
115456,180000,100000,251590,184480,101109
115456,180000,120000,251590,182679,121478
115456,180000,140000,256070,180462,141570
115456,180000,160000,257640,180000,160647
115456,180000,180000,256670,180600,179584
115456,180000,200000,256994,182032,200323
115456,180000,220000,256901,181755,219677
115456,180000,240000,258749,180647,238938
115456,180000,260000,260458,182125,259677
115456,180000,280000,263829,180462,278845
115456,180000,300000,265723,176952,300323
115456,200000,40000,244384,203880,44295
115456,200000,60000,248680,202864,67113
115456,200000,80000,250158,201986,86051
115456,200000,100000,249603,201293,102633
115456,200000,120000,249650,199954,120924
115456,200000,140000,254407,199076,141617
115456,200000,160000,256809,198337,161201
115456,200000,180000,255931,197783,180000
115456,200000,200000,255238,198106,201894
115456,200000,220000,257317,197506,221755
115456,200000,240000,259395,196859,240831
115456,200000,260000,263645,198661,259215
115456,200000,280000,267109,197829,277506
115456,200000,300000,266924,195243,298845
115456,220000,40000,243876,225635,43972
115456,220000,60000,247202,224203,66790
115456,220000,80000,248634,221062,86928
115456,220000,100000,249373,218522,103972
115456,220000,120000,250943,217229,121570
115456,220000,140000,253760,216998,139908
115456,220000,160000,255007,214966,158476
115456,220000,180000,254961,215243,178291
115456,220000,200000,254915,216998,202171
115456,220000,220000,258518,215104,223279
115456,220000,240000,261335,212979,241940
115456,220000,260000,264522,214273,260092
115456,220000,280000,268263,214596,278060
115456,220000,300000,269326,214180,299307
115456,240000,60000,245308,244157,65496
115456,240000,80000,247156,240092,85543
115456,240000,100000,249234,236582,103372
115456,240000,120000,251590,234457,121339
115456,240000,140000,253991,233672,139400
115456,240000,160000,255192,232656,158430
115456,240000,180000,256116,233857,178106
115456,240000,200000,257317,235196,199492
115456,240000,220000,261751,235012,221801
115456,240000,240000,266139,232656,243095
115456,240000,260000,269511,233026,263603
115456,240000,280000,271912,233534,281801
115456,260000,60000,243368,261848,63464
115456,260000,80000,245539,258614,82956
115456,260000,100000,248079,255150,102540
115456,260000,120000,250666,253072,121848
115456,260000,140000,253668,253026,140370
115456,260000,160000,256347,252564,159769
115456,260000,180000,257178,251779,178799
115456,260000,200000,258194,252471,198383
115456,260000,220000,263137,255289,219630
115456,260000,240000,269926,254873,244526
115456,260000,260000,275007,254180,267252
115456,260000,280000,276300,253996,285958
115456,280000,100000,247340,274134,102217
115456,280000,120000,250435,272979,122587
115456,280000,140000,253991,273626,141617
115456,280000,160000,256070,272056,159307
115456,280000,180000,258148,269746,177691
115456,280000,200000,259164,270624,197044
115456,280000,220000,263506,276721,218383
115456,280000,240000,271404,278938,244896
115456,280000,260000,276162,276767,268637
115456,300000,200000,261335,291455,196582
115456,300000,220000,265585,296628,219122
115456,300000,240000,271358,299307,245081
95456,80000,160000,242859,88360,156120
95456,80000,180000,242906,85219,175982
95456,80000,200000,243137,83141,195612
95456,80000,220000,242536,83603,216952
95456,80000,240000,239950,84573,239538
95456,80000,260000,237779,83741,260878
95456,100000,120000,238610,106374,117829
95456,100000,140000,241104,107021,136813
95456,100000,160000,242490,105543,156259
95456,100000,180000,242859,103141,176721
95456,100000,200000,243829,102171,196305
95456,100000,220000,243598,102125,216582
95456,100000,240000,239765,104480,239630
95456,100000,260000,236855,104157,260693
95456,120000,100000,235054,124203,97968
95456,120000,120000,237086,124203,118799
95456,120000,140000,240365,124480,138938
95456,120000,160000,241889,123556,156998
95456,120000,180000,242305,121663,177691
95456,120000,200000,245307,121524,198430
95456,120000,220000,244661,120600,217783
95456,120000,240000,238980,122540,239492
95456,120000,260000,235469,122956,260508
95456,140000,80000,232698,144388,78245
95456,140000,100000,234130,143972,97090
95456,140000,120000,235423,143048,119492
95456,140000,140000,237825,144157,140878
95456,140000,160000,239164,144157,159538
95456,140000,180000,240689,141755,178707
95456,140000,200000,245123,141109,200647
95456,140000,220000,244476,139861,218984
95456,140000,240000,238795,140139,238106
95456,140000,260000,235007,141062,259400
95456,160000,60000,229834,165081,61293
95456,160000,80000,232883,165589,78938
95456,160000,100000,233945,164573,96397
95456,160000,120000,232513,162309,120046
95456,160000,140000,235100,163510,142217
95456,160000,160000,237455,164434,162217
95456,160000,180000,238194,162263,180970
95456,160000,200000,240966,160647,200231
95456,160000,220000,242906,160000,218430
95456,160000,240000,239534,159261,237044
95456,160000,260000,236255,160277,258291
95456,160000,280000,237502,161016,278984
95456,180000,40000,223784,184249,42356
95456,180000,60000,229003,185404,63141
95456,180000,80000,231867,185681,81617
95456,180000,100000,231636,184295,98060
95456,180000,120000,230019,180739,116490
95456,180000,140000,234038,181109,140046
95456,180000,160000,238056,181663,161894
95456,180000,180000,238102,181339,181109
95456,180000,200000,239950,177922,199215
95456,180000,220000,243321,177413,217367
95456,180000,240000,241751,177922,236444
95456,180000,260000,239672,180185,257968
95456,180000,280000,240781,180508,277644
95456,200000,40000,221798,204665,42910
95456,200000,60000,226925,205127,64342
95456,200000,80000,229650,204249,83556
95456,200000,100000,229927,201755,100185
95456,200000,120000,229326,198984,117968
95456,200000,140000,233853,199538,139815
95456,200000,160000,238472,199492,161155
95456,200000,180000,238656,199723,180554
95456,200000,200000,239672,195474,200693
95456,200000,220000,242490,193765,219400
95456,200000,240000,241566,194873,238430
95456,200000,260000,240550,197460,258291
95456,200000,280000,243876,198614,276859
95456,220000,40000,219996,225081,42864
95456,220000,60000,223876,224850,64157
95456,220000,80000,227294,222725,83972
95456,220000,100000,229973,219492,101848
95456,220000,120000,231266,217413,119861
95456,220000,140000,233853,218938,139122
95456,220000,160000,236947,218337,158291
95456,220000,180000,240273,217691,178707
95456,220000,200000,242167,214596,200878
95456,220000,220000,244892,211640,221109
95456,220000,240000,243783,211825,240600
95456,220000,260000,243829,214042,259815
95456,240000,60000,221890,243603,63464
95456,240000,80000,225077,241386,83649
95456,240000,100000,229696,238014,102171
95456,240000,120000,232883,235150,120416
95456,240000,140000,235793,235012,138707
95456,240000,160000,237640,236490,157737
95456,240000,180000,240181,237136,177552
95456,240000,200000,241936,235797,198383
95456,240000,220000,247709,233164,219584
95456,240000,240000,251866,231548,243002
95456,240000,260000,253991,233395,264896
95456,260000,80000,224246,259400,82356
95456,260000,100000,227710,256074,101940
95456,260000,120000,230758,252702,121524
95456,260000,140000,236208,252056,139538
95456,260000,160000,240873,253349,158614
95456,260000,180000,240642,254919,178152
95456,260000,200000,241012,256120,198568
95456,260000,220000,247293,256074,218245
95456,260000,240000,256577,252748,244249
95456,260000,260000,260688,253441,268868
95456,280000,100000,227433,274365,101524
95456,280000,120000,230989,271224,122078
95456,280000,140000,236301,270393,141293
95456,280000,160000,239950,271178,159353
95456,280000,180000,241012,272240,178199
95456,280000,200000,241889,274457,198106
95456,280000,220000,246185,276859,218014
95456,280000,240000,255515,274411,242679
95456,280000,260000,260688,274504,268591
95456,300000,220000,247016,296582,218337
95456,300000,240000,254037,295797,241894
75456,100000,140000,221289,102356,139630
75456,100000,160000,222259,101986,158938
75456,100000,180000,222813,100046,178337
75456,100000,200000,224107,98383,197506
75456,120000,120000,214915,120739,120046
75456,120000,140000,218656,121339,140554
75456,120000,160000,220319,121247,159861
75456,120000,180000,221428,119538,178984
75456,120000,200000,224337,117737,198430
75456,120000,220000,224707,118199,217783
75456,140000,120000,213714,140231,119307
75456,140000,140000,215562,141709,140970
75456,140000,160000,217502,142956,163002
75456,140000,180000,220088,140647,180462
75456,140000,200000,224014,137922,199677
75456,140000,220000,224661,137829,218476
75456,160000,80000,212236,161755,79122
75456,160000,100000,212929,160739,97875
75456,160000,120000,211913,159538,119169
75456,160000,140000,213529,160924,141755
75456,160000,160000,215977,162217,162263
75456,160000,180000,217594,161201,181201
75456,160000,200000,221843,158568,199400
75456,160000,220000,225030,158014,218060
75456,160000,240000,221381,158938,238199
75456,160000,260000,217132,159677,259261
75456,180000,60000,208495,181663,60370
75456,180000,80000,211312,182171,79908
75456,180000,100000,211636,181201,98845
75456,180000,120000,211128,179769,118707
75456,180000,140000,213807,180554,140092
75456,180000,160000,215977,181247,161155
75456,180000,180000,215331,180970,180785
75456,180000,200000,219996,178753,199307
75456,180000,220000,225492,177506,217598
75456,180000,240000,222906,178245,237968
75456,180000,260000,218980,179446,259169
75456,200000,60000,206047,201201,60416
75456,200000,80000,209188,201478,80416
75456,200000,100000,210342,200554,99677
75456,200000,120000,211128,199446,119400
75456,200000,140000,213853,200046,140000
75456,200000,160000,215746,200416,160416
75456,200000,180000,216485,200508,180554
75456,200000,200000,219719,198152,200046
75456,220000,60000,202583,220416,60185
75456,220000,80000,206278,220693,80462
75456,220000,100000,209881,220139,100277
75456,220000,120000,211497,219261,119815
75456,220000,140000,213668,220462,139815
75456,220000,160000,215423,220416,159538
75456,220000,180000,219026,219861,179815
75456,220000,200000,222028,217413,199954
75456,220000,260000,224245,216952,260370
75456,240000,80000,203645,240231,80231
75456,240000,100000,208772,239861,100416
75456,240000,120000,210296,238707,120323
75456,240000,140000,212837,238199,139908
75456,240000,160000,214961,239769,159630
75456,240000,180000,218148,239400,178891
75456,240000,220000,226277,236536,219307
75456,240000,240000,232697,234688,242263
75456,260000,100000,205816,259538,100370
75456,260000,120000,207617,258476,120693
75456,260000,140000,211312,256490,140323
75456,260000,160000,219996,256305,159169
75456,260000,180000,217825,258476,179630
75456,260000,220000,225954,258014,218938
75456,260000,240000,238517,254550,243233
75456,280000,120000,209927,277598,120554
75456,280000,140000,216624,275196,140693
75456,280000,160000,221243,275012,159723
75456,280000,220000,225631,278522,219122
75456,280000,240000,237455,275196,241709
55456,100000,140000,201520,97783,140370
55456,100000,160000,202305,98291,160878
55456,100000,180000,202721,100139,181386
55456,100000,200000,204107,101293,201709
55456,120000,120000,195146,118614,120139
55456,120000,140000,198933,118522,139538
55456,120000,160000,200458,118799,160231
55456,120000,180000,201428,120600,180924
55456,120000,200000,204107,121801,200970
55456,140000,120000,193899,139353,120785
55456,140000,140000,195885,137783,138845
55456,140000,160000,197594,136813,157229
55456,140000,180000,200042,139215,179584
55456,140000,200000,203414,141524,200231
55456,160000,60000,189788,156259,59769
55456,160000,80000,192606,156536,81848
55456,160000,100000,193068,158707,103880
55456,160000,120000,191774,159815,121155
55456,160000,140000,193345,158245,137367
55456,160000,160000,196024,156998,156582
55456,160000,180000,198287,158430,178476
55456,160000,200000,201797,161293,200600
55456,180000,60000,188772,175243,58707
55456,180000,80000,191774,175335,80323
55456,180000,100000,191682,177367,102864
55456,180000,120000,190481,180139,122817
55456,180000,140000,193576,178984,139861
55456,180000,160000,196208,178199,158383
55456,180000,180000,196208,178476,178799
55456,180000,200000,200134,181339,200739
55456,200000,40000,181613,195658,37644
55456,200000,60000,186509,195012,57460
55456,200000,80000,189650,195520,78199
55456,200000,100000,190204,198430,100785
55456,200000,120000,190481,201155,121524
55456,200000,140000,193714,200046,140139
55456,200000,160000,196116,199400,159261
55456,200000,180000,196716,199261,179261
55456,200000,200000,199950,201940,199908
55456,220000,40000,179858,215012,37183
55456,220000,60000,183414,215196,56813
55456,220000,80000,186647,216813,77367
55456,220000,100000,189742,219815,99030
55456,220000,120000,191682,221755,120231
55456,220000,140000,193853,219446,140370
55456,220000,160000,195839,219584,160739
55456,220000,180000,199211,220139,180277
55456,220000,200000,201889,222078,200139
55456,240000,60000,181382,235935,56905
55456,240000,80000,184061,238106,76998
55456,240000,100000,188403,240831,98614
55456,240000,120000,191128,243695,119122
55456,240000,140000,194222,244388,140277
55456,240000,160000,195839,240462,160693
55456,240000,180000,198518,240693,181339
55456,240000,220000,206139,241848,220462
55456,260000,80000,183368,260231,78014
55456,260000,100000,186463,262771,98383
55456,260000,120000,188818,265774,118152
55456,260000,140000,194407,266743,139307
55456,260000,160000,200181,264111,160831
55456,260000,180000,198379,261940,180554
55456,260000,220000,205862,261062,220554
55456,280000,120000,190481,286143,118476
55456,280000,140000,196485,286051,138938
55456,280000,160000,201197,284388,160185
35456,80000,180000,183090,75751,184111
35456,80000,200000,183275,77644,204157
35456,100000,140000,181889,92287,143510
35456,100000,160000,182721,94642,163418
35456,100000,180000,183090,97783,183464
35456,100000,200000,184199,99353,204065
35456,100000,220000,183321,98291,223279
35456,120000,100000,175885,114827,101848
35456,120000,120000,177825,114781,121386
35456,120000,140000,180873,115381,141848
35456,120000,160000,182028,116859,162910
35456,120000,180000,182721,119030,182217
35456,120000,200000,185631,120693,202032
35456,120000,220000,184522,120508,222679
35456,140000,100000,174592,135058,101986
35456,140000,120000,176485,135982,120508
35456,140000,140000,178656,135705,139954
35456,140000,160000,179765,136259,161478
35456,140000,180000,181150,138661,181293
35456,140000,200000,185446,140647,199815
35456,140000,220000,184291,141293,221709
35456,160000,60000,169511,154550,57968
35456,160000,80000,172883,154180,80785
35456,160000,100000,174499,155012,102125
35456,160000,120000,174499,156351,118799
35456,160000,140000,176116,156120,137875
35456,160000,160000,177779,155381,158430
35456,160000,180000,178333,157691,179446
35456,160000,200000,181243,159677,199861
35456,160000,220000,183506,161062,222217
35456,180000,40000,164061,175474,36859
35456,180000,60000,168587,175104,55612
35456,180000,80000,172375,174504,77783
35456,180000,100000,172467,175381,101524
35456,180000,120000,170897,178152,121339
35456,180000,140000,174592,179076,139723
35456,180000,160000,178010,178430,158245
35456,180000,180000,178010,178568,178938
35456,180000,200000,180088,182540,200924
35456,180000,220000,184568,183695,223141
35456,200000,40000,163091,195889,36305
35456,200000,60000,167156,196213,53765
35456,200000,80000,170389,196490,74042
35456,200000,100000,170112,198245,98245
35456,200000,120000,169280,200462,120924
35456,200000,140000,174038,200739,139861
35456,200000,160000,178518,200831,158891
35456,200000,180000,178656,200554,179538
35456,200000,200000,179765,204665,198799
35456,200000,220000,183183,207205,220046
35456,200000,240000,181197,206051,240924
35456,220000,40000,162721,214735,35982
35456,220000,60000,165908,215196,53164
35456,220000,80000,168264,217229,72979
35456,220000,100000,169788,220878,96259
35456,220000,120000,171590,223233,119538
35456,220000,140000,174499,221801,141109
35456,220000,160000,177178,222540,162078
35456,220000,180000,180827,222356,181386
35456,220000,200000,183044,225312,200092
35456,220000,220000,186554,227852,220000
35456,220000,240000,187016,227898,238799
35456,240000,60000,164569,234504,54411
35456,240000,80000,166463,238383,74088
35456,240000,100000,169326,242771,96905
35456,240000,120000,172329,245958,119261
35456,240000,140000,175700,245774,141293
35456,240000,160000,178333,244388,162171
35456,240000,180000,180319,243002,182402
35456,240000,200000,181705,243880,201801
35456,240000,220000,187940,245496,221109
35456,240000,240000,194868,246559,237321
35456,260000,80000,165169,260970,76905
35456,260000,100000,167987,265127,97829
35456,260000,120000,170989,268499,118106
35456,260000,140000,176393,268960,139400
35456,260000,160000,181659,267575,161201
35456,260000,180000,180920,265681,181663
35456,260000,200000,181197,263834,201386
35456,260000,220000,187617,263418,221617
35456,260000,240000,197732,265543,237691
35456,280000,100000,167571,286466,98245
35456,280000,120000,170804,288914,117875
35456,280000,140000,174684,289607,138430
35456,280000,160000,178564,288914,160416
35456,280000,200000,182444,284942,201986
35456,280000,220000,186739,282817,221663
35456,280000,240000,195977,284942,238707
15456,80000,180000,161058,67391,182910
15456,80000,200000,160966,69839,201801
15456,100000,120000,157225,87668,122032
15456,100000,140000,160550,84758,142910
15456,100000,160000,160873,87575,163326
15456,100000,180000,160458,89192,182540
15456,100000,200000,160966,90208,201478
15456,100000,220000,160504,91963,220046
15456,100000,240000,158333,93395,237691
15456,120000,100000,153899,111686,100508
15456,120000,120000,155700,110578,121016
15456,120000,140000,159303,111871,142587
15456,120000,160000,160181,112102,163187
15456,120000,180000,159857,111086,181617
15456,120000,200000,161428,110301,200092
15456,120000,220000,160550,112656,219584
15456,120000,240000,156439,112795,237598
15456,140000,80000,150758,133118,79723
15456,140000,100000,152929,131871,98568
15456,140000,120000,156901,132471,118707
15456,140000,140000,160134,133580,142633
15456,140000,160000,160365,133903,163926
15456,140000,180000,158933,132795,181524
15456,140000,200000,161197,131963,198568
15456,140000,220000,160181,134596,218938
15456,140000,240000,155285,136721,238430
15456,160000,40000,144892,155566,41755
15456,160000,60000,147571,154180,58614
15456,160000,80000,150204,153164,78152
15456,160000,100000,152744,152841,97552
15456,160000,120000,156255,153534,116721
15456,160000,140000,159950,155658,139215
15456,160000,160000,160273,156674,162032
15456,160000,180000,157271,154873,181432
15456,160000,200000,157317,152194,199169
15456,160000,220000,157178,154457,219538
15456,160000,240000,155192,157968,239815
15456,180000,20000,141197,175935,25173
15456,180000,40000,144015,175797,40416
15456,180000,60000,147248,174919,56721
15456,180000,80000,149834,174226,76674
15456,180000,100000,151220,174319,97922
15456,180000,120000,152467,175612,116767
15456,180000,140000,155285,178707,137829
15456,180000,160000,157040,179723,159122
15456,180000,180000,156393,178707,180185
15456,180000,200000,157132,175982,199630
15456,180000,220000,155654,176674,220000
15456,180000,240000,158425,179076,240785
15456,200000,20000,141151,196166,25543
15456,200000,40000,144430,196813,40462
15456,200000,60000,147294,196859,56721
15456,200000,80000,148356,196998,75474
15456,200000,100000,148172,197090,97044
15456,200000,120000,149234,198891,116859
15456,200000,140000,153483,200554,137460
15456,200000,160000,155054,201617,158661
15456,200000,180000,153622,201894,179769
15456,200000,200000,153853,200277,197737
15456,200000,220000,156024,201432,217644
15456,200000,240000,159257,204065,238707
15456,220000,40000,145123,216074,42540
15456,220000,60000,146832,216351,58383
15456,220000,80000,146694,217460,75982
15456,220000,100000,146601,219353,95982
15456,220000,120000,148911,222171,116721
15456,220000,140000,152005,224157,139030
15456,220000,160000,152606,225912,161109
15456,220000,180000,152051,224203,181062
15456,220000,200000,151405,221617,197783
15456,220000,220000,156994,223880,216674
15456,220000,240000,164522,228129,237783
15456,240000,60000,144938,235797,59215
15456,240000,80000,145077,238476,76674
15456,240000,100000,146186,241709,96674
15456,240000,120000,148772,244619,117321
15456,240000,140000,151913,246282,139261
15456,240000,160000,153899,246928,160139
15456,240000,180000,154546,246420,180970
15456,240000,200000,155654,245265,200462
15456,240000,220000,164476,244988,219307
15456,240000,240000,171958,247621,236998
15456,260000,80000,143322,260323,76905
15456,260000,100000,144938,262817,96998
15456,260000,120000,147664,264480,116813
15456,260000,140000,152329,265219,138383
15456,260000,160000,155793,267113,160000
15456,260000,180000,156716,269561,181617
15456,260000,200000,158102,268545,202125
15456,260000,220000,165354,264157,221109
15456,260000,240000,174176,265912,237229
15456,280000,100000,144985,284111,97275
15456,280000,120000,148495,284388,116859
15456,280000,140000,153021,284619,138245
15456,280000,160000,155608,287298,160878
15456,280000,180000,158472,290161,182864
15456,280000,200000,160827,288545,203464
15456,280000,220000,165307,282817,221709
15456,280000,240000,173067,283510,237829
-4544,80000,200000,137409,65728,198245
-4544,100000,100000,133899,92148,98938
-4544,100000,180000,136901,84065,179630
-4544,100000,200000,136809,86421,197598
-4544,100000,220000,136901,90485,215474
-4544,120000,80000,131174,113395,80600
-4544,120000,100000,131959,109654,98106
-4544,120000,120000,130666,106559,116490
-4544,120000,140000,136485,106652,138383
-4544,120000,160000,136624,106559,160046
-4544,120000,180000,135746,106097,179122
-4544,120000,200000,136301,106790,196444
-4544,120000,220000,136670,110531,215104
-4544,140000,80000,129095,132610,80092
-4544,140000,100000,130666,130070,97183
-4544,140000,120000,133622,129377,115335
-4544,140000,140000,136624,129931,137229
-4544,140000,160000,136809,129977,159353
-4544,140000,180000,136162,129053,178984
-4544,140000,200000,136439,128961,196120
-4544,140000,220000,136393,132102,215751
-4544,160000,60000,124985,154781,61524
-4544,160000,80000,127017,153487,79122
-4544,160000,100000,129188,152933,96166
-4544,160000,120000,132282,152471,114180
-4544,160000,140000,135608,152933,135381
-4544,160000,160000,136439,154688,156536
-4544,160000,180000,136809,153487,177783
-4544,160000,200000,136162,151732,196628
-4544,160000,220000,135839,153441,217552
-4544,180000,20000,120412,175705,31639
-4544,180000,40000,121890,175705,47252
-4544,180000,60000,123322,174273,61848
-4544,180000,80000,124846,173996,78337
-4544,180000,100000,126555,174781,95935
-4544,180000,120000,128310,175104,114042
-4544,180000,140000,129188,175427,133580
-4544,180000,160000,130158,178014,153811
-4544,180000,180000,133299,178152,175012
-4544,180000,200000,136070,174642,196444
-4544,180000,220000,134130,174873,217875
-4544,200000,20000,120551,195566,33903
-4544,200000,40000,122537,195566,49099
-4544,200000,60000,123738,194180,63002
-4544,200000,80000,124246,193996,78383
-4544,200000,100000,124754,195797,96305
-4544,200000,120000,125724,197922,114642
-4544,200000,140000,126417,199861,133349
-4544,200000,160000,128033,201663,154042
-4544,200000,180000,129603,201109,174966
-4544,200000,200000,130527,198199,194642
-4544,200000,220000,131636,198661,215843
-4544,220000,40000,122721,215797,50208
-4544,220000,60000,123322,215289,64711
-4544,220000,80000,122999,215843,79815
-4544,220000,100000,122952,218106,96998
-4544,220000,120000,124800,221109,115058
-4544,220000,140000,126324,224018,133580
-4544,220000,160000,126232,225496,153811
-4544,220000,180000,126647,223556,173996
-4544,220000,200000,126694,221478,193026
-4544,220000,220000,127109,222540,214504
-4544,240000,80000,120782,238661,80092
-4544,240000,100000,121290,240508,97321
-4544,240000,120000,123507,242771,115335
-4544,240000,140000,124708,244757,134180
-4544,240000,160000,125631,245312,153811
-4544,240000,180000,126047,244665,173026
-4544,240000,200000,123645,244711,192194
-4544,240000,220000,121521,243787,214735
-4544,260000,100000,120597,261940,96444
-4544,260000,120000,121659,263187,114735
-4544,260000,140000,123553,264665,134550
-4544,260000,160000,128634,265219,154966
-4544,260000,180000,127941,266743,175012
-4544,260000,200000,125677,269007,196952
-4544,260000,220000,133068,268083,218106
-4544,280000,180000,133345,289145,178245
-4544,280000,200000,135285,290623,201570
-4544,280000,220000,141058,286189,220139
